time,latitude,longitude,depth,mag,nst,horizontalError,depthError,magError,magNst,year,month,day,mag_category,normalized_magnitude,season
2020-05-08 00:33:29.063000+00:00,31.0275,141.9969,10.0,4.9,74.0,3.8,1.7,0.071,19.0,2020,5,8,1,0.0869565217391306,1
2020-05-07 14:17:14.050000+00:00,30.0646,141.4799,52.75,4.6,74.0,9.3,6.5,0.08,47.0,2020,5,7,1,0.021739130434782483,1
2020-05-06 01:16:11.342000+00:00,37.4606,141.7648,36.91,4.7,74.0,6.9,5.6,0.061,80.0,2020,5,6,1,0.04347826086956519,1
2020-05-05 16:57:08.845000+00:00,35.5589,140.0548,71.19,5.1,74.0,6.0,4.0,0.075,17.0,2020,5,5,2,0.13043478260869557,1
2020-05-04 13:34:32.503000+00:00,36.3787,141.1859,32.5,4.7,74.0,6.1,4.3,0.059,88.0,2020,5,4,1,0.04347826086956519,1
2020-05-04 13:07:48.414000+00:00,35.6865,140.8749,42.42,5.6,74.0,4.8,3.9,0.075,17.0,2020,5,4,2,0.23913043478260865,1
2020-05-04 03:03:10.711000+00:00,31.0366,141.8704,10.0,5.3,74.0,7.0,1.8,0.078,16.0,2020,5,4,2,0.17391304347826075,1
2020-05-03 12:01:12.563000+00:00,31.145,128.8865,10.0,4.9,74.0,6.7,1.9,0.099,32.0,2020,5,3,1,0.0869565217391306,1
2020-05-03 11:54:24.575000+00:00,31.404,128.8393,10.0,5.9,74.0,6.1,1.8,0.053,34.0,2020,5,3,2,0.30434782608695654,1
2020-05-03 05:17:49.656000+00:00,43.9673,148.5071,35.0,4.5,74.0,8.2,1.9,0.054,101.0,2020,5,3,1,0.0,1
2020-04-30 03:15:21.414000+00:00,40.9219,142.7766,36.18,5.2,74.0,7.4,0.8,0.069,20.0,2020,4,30,2,0.15217391304347827,1
2020-04-28 13:15:30.222000+00:00,42.0297,142.6084,53.98,4.5,74.0,7.9,6.3,0.083,43.0,2020,4,28,1,0.0,1
2020-04-26 14:02:13.797000+00:00,42.1306,144.9447,10.0,5.0,74.0,5.2,1.8,0.031,330.0,2020,4,26,2,0.10869565217391308,1
2020-04-26 00:49:10.522000+00:00,36.173,140.0771,73.24,4.9,74.0,6.4,5.2,0.047,141.0,2020,4,26,1,0.0869565217391306,1
2020-04-25 17:22:49.699000+00:00,36.2457,137.6713,6.2,4.6,74.0,5.7,4.4,0.065,70.0,2020,4,25,1,0.021739130434782483,1
2020-04-23 19:52:26.471000+00:00,41.509,141.9289,53.34,5.2,74.0,6.4,4.5,0.069,20.0,2020,4,23,2,0.15217391304347827,1
2020-04-23 04:57:55.683000+00:00,36.2232,137.6534,10.0,4.6,74.0,6.0,1.8,0.086,13.0,2020,4,23,1,0.021739130434782483,1
2020-04-23 04:44:23.106000+00:00,36.1663,137.7785,10.0,5.2,74.0,5.2,1.0,0.068,21.0,2020,4,23,2,0.15217391304347827,1
2020-04-19 20:39:05.639000+00:00,38.8953,142.0049,38.0,6.3,74.0,6.5,1.7,0.05,39.0,2020,4,19,3,0.3913043478260869,1
2020-04-16 02:18:01.618000+00:00,37.0392,141.2857,35.0,4.6,74.0,7.1,1.9,0.051,115.0,2020,4,16,1,0.021739130434782483,1
2020-04-12 13:11:51.635000+00:00,41.735,141.9682,46.3,4.6,74.0,7.6,6.6,0.045,149.0,2020,4,12,1,0.021739130434782483,1
2020-04-11 15:44:47.876000+00:00,36.214,140.0096,58.13,4.8,74.0,6.2,3.9,0.089,12.0,2020,4,11,1,0.06521739130434767,1
2020-04-10 10:22:56.983000+00:00,41.939,142.3391,59.52,4.5,74.0,5.0,6.2,0.047,135.0,2020,4,10,1,0.0,1
2020-04-08 12:32:10.372000+00:00,37.6187,140.5661,88.57,4.5,74.0,9.0,7.6,0.081,44.0,2020,4,8,1,0.0,1
2020-04-07 05:12:03.027000+00:00,32.5444,132.1008,44.69,4.8,74.0,5.5,5.8,0.05,124.0,2020,4,7,1,0.06521739130434767,1
2020-04-02 09:13:16.793000+00:00,40.6891,143.8454,10.0,4.5,74.0,5.0,1.8,0.06,80.0,2020,4,2,1,0.0,1
2020-03-31 11:24:00.075000+00:00,36.3855,141.1553,36.14,4.9,74.0,7.3,5.4,0.034,265.0,2020,3,31,1,0.0869565217391306,1
2020-03-30 22:05:32.068000+00:00,33.8485,141.6871,10.0,4.5,74.0,7.1,1.8,0.098,31.0,2020,3,30,1,0.0,1
2020-03-28 00:57:51.769000+00:00,41.9481,142.3364,54.92,4.9,74.0,6.4,4.8,0.089,12.0,2020,3,28,1,0.0869565217391306,1
2020-03-24 19:04:06.519000+00:00,30.5203,140.2516,10.0,4.8,74.0,7.3,1.8,0.042,180.0,2020,3,24,1,0.06521739130434767,1
2020-03-21 09:03:11.305000+00:00,37.1433,141.3843,37.12,4.5,74.0,8.3,8.8,0.106,26.0,2020,3,21,1,0.0,1
2020-03-13 13:06:41.283000+00:00,33.3101,139.5257,10.0,4.7,74.0,3.4,1.9,0.042,171.0,2020,3,13,1,0.04347826086956519,1
2020-03-12 17:18:46.197000+00:00,37.2745,136.878,10.0,5.3,74.0,5.0,1.7,0.068,21.0,2020,3,12,2,0.17391304347826075,1
2020-03-11 04:04:29.175000+00:00,39.7282,140.5913,52.22,4.5,74.0,3.6,6.7,0.065,69.0,2020,3,11,1,0.0,1
2020-03-08 19:28:44.689000+00:00,33.3291,131.9925,57.64,4.9,74.0,6.4,5.6,0.036,250.0,2020,3,8,1,0.0869565217391306,1
2020-03-03 09:44:48.621000+00:00,30.4295,130.9831,35.0,4.5,74.0,7.7,2.0,0.106,26.0,2020,3,3,1,0.0,1
2020-03-03 09:31:14.048000+00:00,30.5148,131.0045,51.2,4.8,74.0,7.2,5.7,0.057,94.0,2020,3,3,1,0.06521739130434767,1
2020-03-02 22:43:23.187000+00:00,43.2368,143.8296,32.0,4.5,74.0,7.1,6.2,0.099,30.0,2020,3,2,1,0.0,1
2020-03-02 00:47:34.701000+00:00,39.35,144.6548,10.0,4.8,74.0,8.8,1.9,0.094,35.0,2020,3,2,1,0.06521739130434767,1
2020-02-25 06:39:47.533000+00:00,39.4197,143.2941,28.19,4.7,74.0,4.5,5.4,0.064,75.0,2020,2,25,1,0.04347826086956519,4
2020-02-23 10:03:35.999000+00:00,33.685,141.3439,10.0,4.7,74.0,8.0,1.9,0.11,25.0,2020,2,23,1,0.04347826086956519,4
2020-02-20 03:53:09.975000+00:00,35.3338,140.4729,35.0,4.5,74.0,6.8,2.0,0.077,50.0,2020,2,20,1,0.0,4
2020-02-19 15:50:33.807000+00:00,43.284,143.8159,23.95,4.7,74.0,6.4,4.8,0.044,153.0,2020,2,19,1,0.04347826086956519,4
2020-02-18 03:45:11.133000+00:00,30.4795,131.1893,35.0,4.5,74.0,5.5,2.0,0.125,19.0,2020,2,18,1,0.0,4
2020-02-17 03:40:52.968000+00:00,35.8956,140.1472,56.98,4.6,74.0,7.0,6.8,0.042,168.0,2020,2,17,1,0.021739130434782483,4
2020-02-15 18:52:47.208000+00:00,40.8796,144.9676,10.0,4.5,74.0,8.2,1.8,0.061,87.0,2020,2,15,1,0.0,4
2020-02-14 06:22:26.278000+00:00,30.0463,142.4704,10.0,4.7,74.0,8.1,1.7,0.087,40.0,2020,2,14,1,0.04347826086956519,4
2020-02-12 10:37:18.660000+00:00,37.3216,141.3807,77.87,5.2,74.0,7.8,4.5,0.061,26.0,2020,2,12,2,0.15217391304347827,4
2020-02-11 19:14:32.409000+00:00,37.8694,140.2501,98.69,4.5,74.0,6.9,6.9,0.051,122.0,2020,2,11,1,0.0,4
2020-02-11 18:06:27.056000+00:00,44.0526,147.1346,65.03,4.5,74.0,4.4,7.4,0.088,41.0,2020,2,11,1,0.0,4
2020-02-10 14:52:17.341000+00:00,33.3608,141.3023,51.5,4.6,74.0,6.8,6.2,0.092,35.0,2020,2,10,1,0.021739130434782483,4
2020-02-10 10:11:07.709000+00:00,36.4145,144.123,31.84,4.8,74.0,6.2,4.0,0.042,178.0,2020,2,10,1,0.06521739130434767,4
2020-02-08 21:58:38.568000+00:00,34.0063,138.1414,14.11,4.6,74.0,2.4,4.4,0.12,21.0,2020,2,8,1,0.021739130434782483,4
2020-02-06 11:19:56.405000+00:00,36.2822,141.8024,10.0,5.3,74.0,6.0,1.7,0.057,30.0,2020,2,6,2,0.17391304347826075,4
2020-02-05 01:00:49.970000+00:00,43.3158,146.1061,61.28,4.7,74.0,9.0,5.7,0.072,58.0,2020,2,5,1,0.04347826086956519,4
2020-01-31 17:07:46.302000+00:00,35.884,140.0639,64.0,5.3,74.0,6.1,1.8,0.063,24.0,2020,1,31,2,0.17391304347826075,4
2020-01-31 16:11:21.024000+00:00,35.6513,140.7281,35.43,5.2,74.0,7.1,5.5,0.078,16.0,2020,1,31,2,0.15217391304347827,4
2020-01-29 06:14:05.544000+00:00,44.5086,147.9993,71.08,4.6,74.0,9.7,2.6,0.051,113.0,2020,1,29,1,0.021739130434782483,4
2020-01-28 10:13:50.067000+00:00,41.14,141.8761,65.04,4.5,74.0,10.9,9.1,0.079,47.0,2020,1,28,1,0.0,4
2020-01-28 01:36:03.649000+00:00,43.5274,145.911,91.0,5.4,74.0,7.3,1.9,0.063,24.0,2020,1,28,2,0.19565217391304346,4
2020-01-25 19:40:44.906000+00:00,36.4477,142.8293,10.0,4.6,74.0,8.1,1.9,0.071,60.0,2020,1,25,1,0.021739130434782483,4
2020-01-25 11:01:20.107000+00:00,36.5122,141.855,35.0,4.7,74.0,3.1,2.0,0.076,52.0,2020,1,25,1,0.04347826086956519,4
2020-01-24 13:28:40.967000+00:00,32.1064,142.6561,10.0,4.6,74.0,9.1,1.4,0.07,60.0,2020,1,24,1,0.021739130434782483,4
2020-01-24 03:44:31.491000+00:00,37.0208,142.0169,29.62,4.6,74.0,6.5,5.3,0.084,42.0,2020,1,24,1,0.021739130434782483,4
2020-01-21 10:17:54.906000+00:00,36.5451,140.6589,47.81,4.6,74.0,7.9,2.6,0.08,46.0,2020,1,21,1,0.021739130434782483,4
2020-01-15 11:31:34.840000+00:00,42.9468,145.2356,77.95,5.0,74.0,7.4,6.0,0.039,208.0,2020,1,15,2,0.10869565217391308,4
2020-01-14 04:25:51.167000+00:00,36.1366,140.9381,48.4,4.8,74.0,4.6,5.3,0.098,10.0,2020,1,14,1,0.06521739130434767,4
2020-01-13 19:53:48.042000+00:00,36.0821,139.9162,40.94,5.0,74.0,5.2,4.9,0.034,283.0,2020,1,13,2,0.10869565217391308,4
2020-01-11 15:55:40.949000+00:00,43.4203,146.3929,47.84,4.7,74.0,9.6,7.7,0.049,126.0,2020,1,11,1,0.04347826086956519,4
2020-01-11 05:45:00.422000+00:00,30.8656,141.8487,10.0,4.7,74.0,9.4,1.9,0.099,31.0,2020,1,11,1,0.04347826086956519,4
2020-01-08 15:24:57.051000+00:00,36.4981,142.9929,10.0,4.5,74.0,4.2,1.9,0.107,26.0,2020,1,8,1,0.0,4
2020-01-08 02:57:49.420000+00:00,37.1555,142.0191,23.17,4.9,74.0,6.3,3.9,0.057,96.0,2020,1,8,1,0.0869565217391306,4
2020-01-08 00:31:04.725000+00:00,31.2896,131.8375,35.0,4.5,74.0,7.1,2.0,0.105,27.0,2020,1,8,1,0.0,4
2020-01-07 05:10:54.021000+00:00,30.8201,142.0751,10.0,4.6,74.0,9.1,1.9,0.111,24.0,2020,1,7,1,0.021739130434782483,4
2020-01-05 12:25:50.011000+00:00,31.3217,133.1148,10.0,4.8,74.0,6.7,1.9,0.071,19.0,2020,1,5,1,0.06521739130434767,4
2020-01-02 18:23:53.135000+00:00,35.8098,141.249,31.0,5.7,74.0,5.9,1.8,0.066,22.0,2020,1,2,2,0.26086956521739135,4
2019-12-31 17:10:14.848000+00:00,30.106,142.4452,10.0,4.7,74.0,7.6,1.6,0.077,51.0,2019,12,31,1,0.04347826086956519,4
2019-12-27 05:10:01.974000+00:00,37.9223,142.7105,10.0,4.9,74.0,5.2,1.9,0.068,68.0,2019,12,27,1,0.0869565217391306,4
2019-12-26 09:26:40.564000+00:00,38.6213,141.6612,65.02,4.9,74.0,7.4,6.3,0.044,160.0,2019,12,26,1,0.0869565217391306,4
2019-12-26 03:41:10.113000+00:00,38.3558,144.4596,10.0,4.6,74.0,9.8,1.9,0.105,27.0,2019,12,26,1,0.021739130434782483,4
2019-12-24 14:36:54.098000+00:00,43.6018,146.0657,93.93,5.0,74.0,8.1,5.7,0.031,335.0,2019,12,24,2,0.10869565217391308,4
2019-12-22 12:33:44.375000+00:00,38.9934,140.8078,10.0,4.6,74.0,6.3,1.5,0.077,50.0,2019,12,22,1,0.021739130434782483,4
2019-12-22 04:44:39.009000+00:00,31.5495,131.7451,48.07,4.5,74.0,4.1,9.6,0.139,15.0,2019,12,22,1,0.0,4
2019-12-21 21:43:19.104000+00:00,32.361,142.4477,10.0,4.7,74.0,4.7,1.8,0.092,36.0,2019,12,21,1,0.04347826086956519,4
2019-12-21 03:00:19.444000+00:00,38.9246,142.2219,60.0,4.6,74.0,9.2,7.2,0.182,9.0,2019,12,21,1,0.021739130434782483,4
2019-12-20 20:54:33.707000+00:00,32.9406,142.4768,10.0,4.6,74.0,7.9,1.8,0.078,53.0,2019,12,20,1,0.021739130434782483,4
2019-12-20 19:40:52.538000+00:00,32.8613,142.6603,10.0,5.2,74.0,7.1,1.7,0.049,40.0,2019,12,20,2,0.15217391304347827,4
2019-12-19 20:28:41.682000+00:00,30.6445,131.036,42.12,4.9,74.0,6.8,6.2,0.051,121.0,2019,12,19,1,0.0869565217391306,4
2019-12-19 06:21:33.362000+00:00,40.5559,142.066,49.32,5.1,74.0,6.4,4.3,0.071,19.0,2019,12,19,2,0.13043478260869557,4
2019-12-19 00:23:40.885000+00:00,36.2574,140.7844,85.08,4.6,74.0,6.8,7.4,0.088,38.0,2019,12,19,1,0.021739130434782483,4
2019-12-15 21:52:03.348000+00:00,42.7814,141.9378,44.85,4.6,74.0,7.8,7.4,0.041,182.0,2019,12,15,1,0.021739130434782483,4
2019-12-15 19:58:36.166000+00:00,32.9607,141.8154,10.0,4.6,74.0,8.3,1.9,0.103,28.0,2019,12,15,1,0.021739130434782483,4
2019-12-15 19:13:50.535000+00:00,35.1224,140.833,49.96,4.7,74.0,5.5,8.9,0.142,15.0,2019,12,15,1,0.04347826086956519,4
2019-12-13 18:39:58.674000+00:00,30.7118,141.79,10.0,4.5,74.0,7.7,1.8,0.09,43.0,2019,12,13,1,0.0,4
2019-12-13 18:24:04.709000+00:00,35.0095,139.5629,34.58,4.6,74.0,2.7,4.3,0.068,64.0,2019,12,13,1,0.021739130434782483,4
2019-12-12 03:57:31.292000+00:00,31.1125,143.012,10.0,4.5,74.0,6.0,1.9,0.111,24.0,2019,12,12,1,0.0,4
2019-12-12 03:33:19.696000+00:00,30.6924,141.8087,10.0,4.9,74.0,6.6,1.7,0.042,175.0,2019,12,12,1,0.0869565217391306,4
2019-12-11 23:38:35.955000+00:00,30.7484,141.9185,10.0,4.9,74.0,7.9,1.8,0.058,92.0,2019,12,11,1,0.0869565217391306,4
2019-12-11 16:09:48.450000+00:00,45.1322,141.9308,16.43,4.5,74.0,7.2,4.5,0.063,73.0,2019,12,11,1,0.0,4
2019-12-11 09:39:08.902000+00:00,37.7626,141.8258,44.85,5.2,74.0,7.6,4.7,0.069,20.0,2019,12,11,2,0.15217391304347827,4
2019-12-10 17:30:46.706000+00:00,30.8104,142.008,20.18,4.7,74.0,8.4,6.1,0.093,41.0,2019,12,10,1,0.04347826086956519,4
2019-12-10 17:29:01.063000+00:00,30.737,141.7257,10.63,5.1,74.0,5.8,3.6,0.073,18.0,2019,12,10,2,0.13043478260869557,4
2019-12-10 17:05:02.138000+00:00,30.7269,141.7195,11.0,5.8,74.0,6.4,1.7,0.051,37.0,2019,12,10,2,0.28260869565217384,4
2019-12-09 08:41:20.776000+00:00,33.0631,140.5624,67.57,4.7,74.0,8.7,5.5,0.045,149.0,2019,12,9,1,0.04347826086956519,4
2019-12-08 03:22:53.306000+00:00,39.4518,142.6694,50.69,4.6,74.0,7.5,7.5,0.107,26.0,2019,12,8,1,0.021739130434782483,4
2019-12-07 17:22:06.888000+00:00,32.4381,140.8,48.87,4.5,74.0,8.3,7.6,0.11,27.0,2019,12,7,1,0.0,4
2019-12-07 07:51:15.971000+00:00,43.2099,147.0005,45.59,4.6,74.0,4.5,9.4,0.091,36.0,2019,12,7,1,0.021739130434782483,4
2019-12-07 03:33:51.478000+00:00,37.4621,141.775,35.0,4.7,74.0,6.6,1.9,0.041,180.0,2019,12,7,1,0.04347826086956519,4
2019-12-07 00:10:25.132000+00:00,43.199,146.5743,35.0,4.6,74.0,10.4,2.0,0.147,14.0,2019,12,7,1,0.021739130434782483,4
2019-12-05 14:54:11.747000+00:00,31.1177,131.3745,39.28,4.9,74.0,3.8,7.1,0.056,103.0,2019,12,5,1,0.0869565217391306,4
2019-12-05 14:35:15.262000+00:00,43.3312,147.6512,10.0,4.8,74.0,10.2,1.9,0.054,105.0,2019,12,5,1,0.06521739130434767,4
2019-12-05 13:45:23.971000+00:00,43.4384,147.6467,10.0,4.6,74.0,7.6,1.8,0.071,59.0,2019,12,5,1,0.021739130434782483,4
2019-12-05 13:35:22.403000+00:00,36.8823,140.3048,52.98,4.6,74.0,8.0,7.3,0.044,158.0,2019,12,5,1,0.021739130434782483,4
2019-12-05 08:49:23.752000+00:00,43.3666,147.7372,10.0,4.9,74.0,8.6,1.9,0.068,68.0,2019,12,5,1,0.0869565217391306,4
2019-12-05 04:17:40.369000+00:00,43.3766,147.8996,10.0,4.7,74.0,5.7,1.9,0.075,53.0,2019,12,5,1,0.04347826086956519,4
2019-12-05 01:29:08.231000+00:00,43.3624,147.7715,10.0,5.0,74.0,8.8,1.6,0.034,284.0,2019,12,5,2,0.10869565217391308,4
2019-12-04 15:06:52.316000+00:00,43.328,147.9627,10.0,4.5,74.0,5.1,1.9,0.082,43.0,2019,12,4,1,0.0,4
2019-12-04 10:50:14.500000+00:00,43.3758,148.0259,10.0,4.5,74.0,8.9,1.9,0.082,47.0,2019,12,4,1,0.0,4
2019-12-04 10:35:06.145000+00:00,36.8347,139.7042,10.0,4.7,74.0,4.3,1.8,0.049,126.0,2019,12,4,1,0.04347826086956519,4
2019-12-04 01:38:55.815000+00:00,36.8425,140.4263,26.94,5.0,74.0,3.8,3.8,0.03,359.0,2019,12,4,2,0.10869565217391308,4
2019-12-03 23:25:06.889000+00:00,43.3332,147.9386,8.69,5.2,74.0,8.6,3.4,0.075,17.0,2019,12,3,2,0.15217391304347827,4
2019-12-03 19:16:49.958000+00:00,30.9731,142.5781,10.0,4.6,74.0,8.5,1.8,0.091,38.0,2019,12,3,1,0.021739130434782483,4
2019-12-03 04:21:22.845000+00:00,31.5716,140.6839,57.84,4.6,74.0,7.4,7.4,0.109,25.0,2019,12,3,1,0.021739130434782483,4
2019-12-03 01:18:04.058000+00:00,36.1297,139.8658,53.29,4.6,74.0,5.5,5.4,0.086,13.0,2019,12,3,1,0.021739130434782483,4
2019-12-02 23:25:19.779000+00:00,40.2972,141.8249,57.13,4.6,74.0,6.7,7.2,0.068,66.0,2019,12,2,1,0.021739130434782483,4
2019-11-29 04:01:40.285000+00:00,39.1619,143.017,19.0,5.4,74.0,6.8,1.8,0.073,18.0,2019,11,29,2,0.19565217391304346,3
2019-11-28 07:41:15.901000+00:00,42.8178,145.3057,43.09,4.9,74.0,8.6,7.4,0.067,71.0,2019,11,28,1,0.0869565217391306,3
2019-11-26 09:29:08.837000+00:00,33.1073,141.9334,10.0,4.7,74.0,6.1,1.9,0.138,16.0,2019,11,26,1,0.04347826086956519,3
2019-11-26 06:09:13.325000+00:00,33.9727,133.1553,20.03,4.6,74.0,6.3,5.6,0.116,22.0,2019,11,26,1,0.021739130434782483,3
2019-11-25 01:41:00.523000+00:00,37.9201,141.9323,35.0,4.5,74.0,6.1,2.0,0.163,11.0,2019,11,25,1,0.0,3
2019-11-23 12:58:06.079000+00:00,43.9932,147.0148,10.0,5.2,74.0,5.1,1.7,0.089,12.0,2019,11,23,2,0.15217391304347827,3
2019-11-22 16:02:26.594000+00:00,31.9934,131.8679,48.75,4.6,74.0,6.2,8.0,0.141,15.0,2019,11,22,1,0.021739130434782483,3
2019-11-22 09:05:08.723000+00:00,31.9093,131.9497,35.0,5.1,74.0,5.9,2.0,0.069,20.0,2019,11,22,2,0.13043478260869557,3
2019-11-21 20:23:49.638000+00:00,36.0637,139.8377,52.57,4.7,74.0,5.6,6.2,0.045,148.0,2019,11,21,1,0.04347826086956519,3
2019-11-17 11:05:33.690000+00:00,34.6027,139.0643,16.35,4.8,74.0,2.7,4.9,0.094,35.0,2019,11,17,1,0.06521739130434767,3
2019-11-16 02:51:49.789000+00:00,34.038,141.7119,10.0,4.9,74.0,5.8,1.8,0.089,12.0,2019,11,16,1,0.0869565217391306,3
2019-11-14 07:30:31.535000+00:00,36.4588,142.6352,10.0,4.6,74.0,7.9,1.9,0.122,20.0,2019,11,14,1,0.021739130434782483,3
2019-11-12 12:55:38.794000+00:00,36.4989,141.0367,42.93,4.6,74.0,3.4,6.0,0.052,109.0,2019,11,12,1,0.021739130434782483,3
2019-11-10 10:46:05.040000+00:00,40.2548,143.9904,10.0,5.2,74.0,6.8,1.9,0.078,16.0,2019,11,10,2,0.15217391304347827,3
2019-11-08 21:23:52.409000+00:00,41.4681,142.1417,58.36,4.6,74.0,3.7,8.3,0.095,34.0,2019,11,8,1,0.021739130434782483,3
2019-11-08 21:03:41.677000+00:00,43.6003,147.0009,55.78,4.8,74.0,8.9,7.1,0.044,159.0,2019,11,8,1,0.06521739130434767,3
2019-11-06 22:07:57.442000+00:00,36.4187,142.7628,10.0,4.6,74.0,8.0,1.9,0.117,22.0,2019,11,6,1,0.021739130434782483,3
2019-11-06 22:03:12.552000+00:00,40.994,142.654,39.01,4.8,74.0,5.4,7.7,0.107,27.0,2019,11,6,1,0.06521739130434767,3
2019-11-05 15:41:27.980000+00:00,42.341,143.1438,60.46,4.7,74.0,7.4,5.8,0.079,48.0,2019,11,5,1,0.04347826086956519,3
2019-11-04 15:52:05.218000+00:00,43.4561,147.8304,10.0,4.6,74.0,7.2,1.9,0.091,36.0,2019,11,4,1,0.021739130434782483,3
2019-11-03 22:56:40.131000+00:00,34.8005,140.5143,81.87,4.6,74.0,6.8,8.1,0.111,24.0,2019,11,3,1,0.021739130434782483,3
2019-11-03 14:55:45.794000+00:00,36.0062,139.9254,49.71,4.6,74.0,5.8,2.1,0.112,24.0,2019,11,3,1,0.021739130434782483,3
2019-11-03 05:02:44.384000+00:00,37.3423,141.7503,35.28,4.7,74.0,6.8,6.7,0.036,238.0,2019,11,3,1,0.04347826086956519,3
2019-11-03 01:47:08.603000+00:00,36.4699,142.6505,10.0,4.7,74.0,6.6,1.8,0.075,17.0,2019,11,3,1,0.04347826086956519,3
2019-11-03 01:37:56.461000+00:00,36.5111,142.5086,10.0,4.6,74.0,6.4,1.5,0.054,103.0,2019,11,3,1,0.021739130434782483,3
2019-11-02 17:39:28.631000+00:00,35.8812,140.1542,97.62,4.6,74.0,5.7,7.9,0.113,23.0,2019,11,2,1,0.021739130434782483,3
2019-11-02 15:33:40.651000+00:00,38.3548,142.2748,25.85,4.5,74.0,6.5,6.4,0.164,11.0,2019,11,2,1,0.0,3
2019-10-31 02:06:33.581000+00:00,35.6826,140.158,64.95,4.6,74.0,6.9,8.3,0.109,25.0,2019,10,31,1,0.021739130434782483,3
2019-10-30 15:54:56.002000+00:00,30.2622,141.3895,35.0,4.5,74.0,5.5,2.0,0.171,10.0,2019,10,30,1,0.0,3
2019-10-28 11:26:25.215000+00:00,40.3878,145.4485,10.0,4.8,74.0,8.3,1.9,0.087,41.0,2019,10,28,1,0.06521739130434767,3
2019-10-28 01:59:08.711000+00:00,42.2815,143.0774,66.67,4.6,74.0,8.4,5.8,0.128,18.0,2019,10,28,1,0.021739130434782483,3
2019-10-25 19:23:38.209000+00:00,30.1175,139.6596,10.0,4.6,74.0,9.0,1.9,0.095,36.0,2019,10,25,1,0.021739130434782483,3
2019-10-23 15:02:35.990000+00:00,41.92,142.5511,58.99,4.5,74.0,6.3,7.1,0.101,29.0,2019,10,23,1,0.0,3
2019-10-23 08:26:36.390000+00:00,38.4408,142.1777,41.97,4.5,74.0,5.7,6.8,0.156,12.0,2019,10,23,1,0.0,3
2019-10-23 03:43:20.067000+00:00,39.7661,141.7643,58.12,4.7,74.0,6.7,6.5,0.106,27.0,2019,10,23,1,0.04347826086956519,3
2019-10-22 08:06:03.510000+00:00,42.3184,144.3612,35.68,4.6,74.0,7.7,6.6,0.041,178.0,2019,10,22,1,0.021739130434782483,3
2019-10-20 22:53:32.157000+00:00,38.5676,142.1823,35.0,4.5,74.0,6.9,2.0,0.14,15.0,2019,10,20,1,0.0,3
2019-10-19 18:19:41.785000+00:00,31.1521,142.3083,21.82,4.5,74.0,7.1,3.4,0.091,42.0,2019,10,19,1,0.0,3
2019-10-19 09:08:46.828000+00:00,38.6369,142.2055,40.38,4.7,74.0,5.2,7.0,0.111,25.0,2019,10,19,1,0.04347826086956519,3
2019-10-16 01:07:06.124000+00:00,36.0861,142.1992,10.0,4.5,74.0,3.1,1.9,0.115,22.0,2019,10,16,1,0.0,3
2019-10-15 15:50:38.032000+00:00,30.5451,142.5395,10.0,4.6,74.0,9.5,1.9,0.109,25.0,2019,10,15,1,0.021739130434782483,3
2019-10-12 09:21:53.070000+00:00,34.7248,140.6235,48.04,5.3,74.0,6.4,5.0,0.065,23.0,2019,10,12,2,0.17391304347826075,3
2019-10-09 07:31:29.187000+00:00,42.3848,143.8191,60.69,4.6,74.0,10.7,5.5,0.182,9.0,2019,10,9,1,0.021739130434782483,3
2019-10-08 19:58:30.741000+00:00,35.7128,140.1115,70.17,4.6,74.0,6.1,5.8,0.07,63.0,2019,10,8,1,0.021739130434782483,3
2019-10-07 07:25:07.792000+00:00,41.7617,142.2726,54.43,4.5,74.0,3.4,7.0,0.093,34.0,2019,10,7,1,0.0,3
2019-10-06 23:02:31.426000+00:00,33.8149,132.269,50.17,4.6,74.0,5.8,6.6,0.047,136.0,2019,10,6,1,0.021739130434782483,3
2019-10-06 06:03:15.475000+00:00,37.4099,142.0123,34.09,4.6,74.0,7.6,6.4,0.076,52.0,2019,10,6,1,0.021739130434782483,3
2019-10-05 19:27:52.948000+00:00,32.0887,140.3626,77.35,4.6,74.0,9.9,7.0,0.084,42.0,2019,10,5,1,0.021739130434782483,3
2019-10-02 14:58:49.150000+00:00,32.1683,140.3065,78.89,4.5,74.0,10.8,7.8,0.128,18.0,2019,10,2,1,0.0,3
2019-10-02 04:39:07.396000+00:00,37.7771,141.659,35.0,4.5,74.0,4.5,2.0,0.18,9.0,2019,10,2,1,0.0,3
2019-10-02 01:43:14.822000+00:00,39.0662,144.4714,10.0,4.8,74.0,7.9,1.8,0.044,163.0,2019,10,2,1,0.06521739130434767,3
2019-10-01 06:28:54.934000+00:00,42.2458,142.9031,71.54,4.5,74.0,9.9,9.6,0.171,10.0,2019,10,1,1,0.0,3
2019-09-29 16:02:32.291000+00:00,36.5322,140.6042,56.12,4.9,74.0,2.9,8.0,0.084,45.0,2019,9,29,1,0.0869565217391306,3
2019-09-27 11:11:02.115000+00:00,38.8586,142.1079,51.57,4.6,74.0,7.9,8.0,0.1,30.0,2019,9,27,1,0.021739130434782483,3
2019-09-27 03:32:29.139000+00:00,42.0069,144.54,36.8,4.6,74.0,9.8,9.1,0.122,20.0,2019,9,27,1,0.021739130434782483,3
2019-09-27 00:41:06.040000+00:00,30.5305,131.1118,39.19,4.5,74.0,8.5,8.7,0.127,18.0,2019,9,27,1,0.0,3
